matchId,playerId,playerName,club,minutes,goals,assists,yellow,red,points
Tottenham Hotspur_vs_Napoli,12006,Sam Beukema,Napoli,5,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12007,Amir Rrahmani,Napoli,41,0,0,1,0,0
Tottenham Hotspur_vs_Napoli,12008,Luca Marianucci,Napoli,5,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12009,Juan Jesus,Napoli,66,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12010,Miguel Gutiérrez,Napoli,0,0,0,0,0,0
Tottenham Hotspur_vs_Napoli,12012,Leonardo Spinazzola,Napoli,90,0,0,0,0,2
Tottenham Hotspur_vs_Napoli,12013,Giovanni Di Lorenzo,Napoli,16,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12014,Pasquale Mazzocchi,Napoli,0,0,0,0,0,0
Tottenham Hotspur_vs_Napoli,12015,Stanislav Lobotka,Napoli,75,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12016,Billy Gilmour,Napoli,5,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12017,Scott McTominay,Napoli,33,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12018,Frank Anguissa,Napoli,51,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12019,Kevin De Bruyne,Napoli,10,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12020,Eljif Elmas,Napoli,4,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12021,Antonio Vergara,Napoli,37,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12022,Noa Lang,Napoli,87,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12023,David Neres,Napoli,74,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12024,Matteo Politano,Napoli,81,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12025,Rasmus Højlund,Napoli,0,0,0,0,0,0
Tottenham Hotspur_vs_Napoli,12026,Lorenzo Lucca,Napoli,14,0,0,0,0,1
Tottenham Hotspur_vs_Napoli,12027,Romelu Lukaku,Napoli,0,0,0,0,0,0
Tottenham Hotspur_vs_Napoli,12028,Giuseppe Ambrosino,Napoli,65,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7015,Eduardo Camavinga,Real Madrid,0,0,1,0,0,2
Real Madrid_vs_Arsenal FC,7018,Arda Güler,Real Madrid,0,1,0,0,0,4
Real Madrid_vs_Arsenal FC,7021,Franco Mastantuono,Real Madrid,66,0,1,0,0,3
Real Madrid_vs_Arsenal FC,7024,Endrick,Real Madrid,0,1,0,0,0,4
Real Madrid_vs_Arsenal FC,7014,Federico Valverde,Real Madrid,20,0,1,0,0,3
Real Madrid_vs_Arsenal FC,7017,Jude Bellingham,Real Madrid,61,1,0,0,0,5
Real Madrid_vs_Arsenal FC,1011,Martín Zubimendi,Arsenal FC,77,0,1,0,0,3
Real Madrid_vs_Arsenal FC,1017,Ethan Nwaneri,Arsenal FC,76,1,0,0,0,5
Real Madrid_vs_Arsenal FC,1004,Gabriel Magalhães,Arsenal FC,72,1,0,0,0,5
Real Madrid_vs_Arsenal FC,7001,Thibaut Courtois,Real Madrid,65,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7002,Andriy Lunin,Real Madrid,4,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7003,Dean Huijsen,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Arsenal FC,7004,Éder Militão,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,7005,Raúl Asencio,Real Madrid,16,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7006,Antonio Rüdiger,Real Madrid,27,0,0,1,0,0
Real Madrid_vs_Arsenal FC,7007,David Alaba,Real Madrid,28,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7008,Álvaro Carreras,Real Madrid,45,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7009,Fran García,Real Madrid,75,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7010,Ferland Mendy,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,7011,Trent Alexander-Arnold,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,7012,Daniel Carvajal,Real Madrid,37,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7013,Aurélien Tchouaméni,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Arsenal FC,7016,Dani Ceballos,Real Madrid,64,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7019,Vinicius Junior,Real Madrid,90,0,0,0,0,2
Real Madrid_vs_Arsenal FC,7020,Rodrygo,Real Madrid,49,0,0,0,0,1
Real Madrid_vs_Arsenal FC,7022,Brahim Díaz,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,7023,Kylian Mbappé,Real Madrid,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,7025,Gonzalo García,Real Madrid,20,0,0,1,0,0
Real Madrid_vs_Arsenal FC,1024,Kai Havertz,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1025,Gabriel Jesus,Arsenal FC,38,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1001,David Raya,Arsenal FC,46,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1002,Kepa Arrizabalaga,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1003,William Saliba,Arsenal FC,48,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1005,Piero Hincapié,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1006,Cristhian Mosquera,Arsenal FC,90,0,0,1,0,1
Real Madrid_vs_Arsenal FC,1007,Myles Lewis-Skelly,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1008,Riccardo Calafiori,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1009,Jurriën Timber,Arsenal FC,44,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1010,Ben White,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1012,Christian Nørgaard,Arsenal FC,14,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1013,Declan Rice,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1014,Mikel Merino,Arsenal FC,8,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1015,Martin Ødegaard,Arsenal FC,1,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1016,Eberechi Eze,Arsenal FC,19,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1018,Gabriel Martinelli,Arsenal FC,0,0,0,0,0,0
Real Madrid_vs_Arsenal FC,1019,Leandro Trossard,Arsenal FC,6,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1020,Bukayo Saka,Arsenal FC,1,0,0,1,0,0
Real Madrid_vs_Arsenal FC,1021,Noni Madueke,Arsenal FC,37,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1022,Max Dowman,Arsenal FC,84,0,0,0,0,1
Real Madrid_vs_Arsenal FC,1023,Viktor Gyökeres,Arsenal FC,83,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14014,Aleksandar Pavlovic,Bayern Munich,23,0,1,0,0,3
Bayern Munich_vs_FC Barcelona,14025,Nicolas Jackson,Bayern Munich,42,1,0,0,0,5
Bayern Munich_vs_FC Barcelona,6022,Roony Bardghji,FC Barcelona,0,0,1,0,0,2
Bayern Munich_vs_FC Barcelona,6024,Robert Lewandowski,FC Barcelona,90,1,0,0,0,6
Bayern Munich_vs_FC Barcelona,6015,Gavi,FC Barcelona,54,0,1,0,0,3
Bayern Munich_vs_FC Barcelona,6018,Dro Fernández,FC Barcelona,90,1,0,0,0,6
Bayern Munich_vs_FC Barcelona,14001,Jonas Urbig,Bayern Munich,37,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14002,Manuel Neuer,Bayern Munich,49,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14003,Sven Ulreich,Bayern Munich,27,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14004,Leon Klanac,Bayern Munich,83,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14005,Dayot Upamecano,Bayern Munich,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,14006,Min-jae Kim,Bayern Munich,77,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14007,Jonathan Tah,Bayern Munich,0,0,0,0,0,0
Bayern Munich_vs_FC Barcelona,14008,Hiroki Ito,Bayern Munich,0,0,0,0,0,0
Bayern Munich_vs_FC Barcelona,14009,Alphonso Davies,Bayern Munich,31,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14010,Raphaël Guerreiro,Bayern Munich,63,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14011,Josip Stanisic,Bayern Munich,88,0,0,1,0,0
Bayern Munich_vs_FC Barcelona,14012,Konrad Laimer,Bayern Munich,0,0,0,0,0,0
Bayern Munich_vs_FC Barcelona,14013,Sacha Boey,Bayern Munich,54,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14015,Joshua Kimmich,Bayern Munich,17,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14016,Tom Bischof,Bayern Munich,44,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14017,Leon Goretzka,Bayern Munich,54,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,14018,Jamal Musiala,Bayern Munich,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,14019,Lennart Karl,Bayern Munich,0,0,0,0,0,0
Bayern Munich_vs_FC Barcelona,14020,Luis Díaz,Bayern Munich,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,14021,Wisdom Mike,Bayern Munich,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,14022,Michael Olise,Bayern Munich,90,0,0,1,0,1
Bayern Munich_vs_FC Barcelona,14023,Serge Gnabry,Bayern Munich,0,0,0,0,0,0
Bayern Munich_vs_FC Barcelona,14024,Harry Kane,Bayern Munich,7,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6001,Joan García,FC Barcelona,48,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6002,Marc-André ter Stegen,FC Barcelona,83,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6003,Wojciech Szczesny,FC Barcelona,2,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6004,Pau Cubarsí,FC Barcelona,61,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6005,Ronald Araujo,FC Barcelona,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,6006,Eric García,FC Barcelona,54,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6007,Andreas Christensen,FC Barcelona,82,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6008,Alejandro Balde,FC Barcelona,90,0,0,1,0,1
Bayern Munich_vs_FC Barcelona,6009,Gerard Martín,FC Barcelona,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,6010,Jules Koundé,FC Barcelona,56,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6011,Marc Casadó,FC Barcelona,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,6012,Marc Bernal,FC Barcelona,28,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6013,Pedri,FC Barcelona,1,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6014,Frenkie de Jong,FC Barcelona,90,0,0,0,1,-1
Bayern Munich_vs_FC Barcelona,6016,Fermín López,FC Barcelona,47,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6017,Dani Olmo,FC Barcelona,84,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6019,Raphinha,FC Barcelona,90,0,0,0,0,2
Bayern Munich_vs_FC Barcelona,6020,Marcus Rashford,FC Barcelona,80,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6021,Lamine Yamal,FC Barcelona,47,0,0,0,0,1
Bayern Munich_vs_FC Barcelona,6023,Ferran Torres,FC Barcelona,0,0,0,0,0,0
Juventus_vs_Inter Milan,13015,João Mário,Juventus,62,0,1,0,0,3
Juventus_vs_Inter Milan,13006,Federico Gatti,Juventus,90,1,0,0,0,6
Juventus_vs_Inter Milan,13019,Vasilije Adžić,Juventus,48,0,1,0,0,3
Juventus_vs_Inter Milan,13018,Teun Koopmeiners,Juventus,28,1,0,0,0,5
Juventus_vs_Inter Milan,13010,Jonas Rouhi,Juventus,76,0,1,0,0,3
Juventus_vs_Inter Milan,13018,Teun Koopmeiners,Juventus,0,1,0,0,0,4
Juventus_vs_Inter Milan,10021,Luis Henrique,Inter Milan,0,0,1,0,0,2
Juventus_vs_Inter Milan,10010,Federico Dimarco,Inter Milan,45,1,0,0,0,5
Juventus_vs_Inter Milan,13001,Michele Di Gregorio,Juventus,34,0,0,0,0,1
Juventus_vs_Inter Milan,13002,Mattia Perin,Juventus,0,0,0,0,0,0
Juventus_vs_Inter Milan,13003,Carlo Pinsoglio,Juventus,46,0,0,0,0,1
Juventus_vs_Inter Milan,13004,Bremer,Juventus,0,0,0,0,0,0
Juventus_vs_Inter Milan,13005,Pierre Kalulu,Juventus,90,0,0,0,0,2
Juventus_vs_Inter Milan,13007,Lloyd Kelly,Juventus,41,0,0,0,0,1
Juventus_vs_Inter Milan,13008,Daniele Rugani,Juventus,0,0,0,0,0,0
Juventus_vs_Inter Milan,13009,Juan Cabal,Juventus,89,0,0,0,0,1
Juventus_vs_Inter Milan,13011,Manuel Locatelli,Juventus,90,0,0,0,0,2
Juventus_vs_Inter Milan,13012,Khéphren Thuram,Juventus,50,0,0,0,0,1
Juventus_vs_Inter Milan,13013,Weston McKennie,Juventus,0,0,0,0,0,0
Juventus_vs_Inter Milan,13014,Fabio Miretti,Juventus,47,0,0,0,0,1
Juventus_vs_Inter Milan,13016,Andrea Cambiaso,Juventus,52,0,0,0,0,1
Juventus_vs_Inter Milan,13017,Filip Kostić,Juventus,90,0,0,0,0,2
Juventus_vs_Inter Milan,13020,Kenan Yıldız,Juventus,0,0,0,0,0,0
Juventus_vs_Inter Milan,13021,Francisco Conceição,Juventus,30,0,0,0,0,1
Juventus_vs_Inter Milan,13022,Edon Zhegrova,Juventus,84,0,0,0,0,1
Juventus_vs_Inter Milan,13023,Loïs Openda,Juventus,35,0,0,0,0,1
Juventus_vs_Inter Milan,13024,Jonathan David,Juventus,90,0,0,0,0,2
Juventus_vs_Inter Milan,13025,Dušan Vlahović,Juventus,0,0,0,0,0,0
Juventus_vs_Inter Milan,13026,Arkadiusz Milik,Juventus,31,0,0,0,0,1
Juventus_vs_Inter Milan,10001,Josep Martínez,Inter Milan,7,0,0,0,0,1
Juventus_vs_Inter Milan,10002,Yann Sommer,Inter Milan,90,0,0,0,0,2
Juventus_vs_Inter Milan,10003,Raffaele Di Gennaro,Inter Milan,25,0,0,0,0,1
Juventus_vs_Inter Milan,10004,Alessandro Bastoni,Inter Milan,3,0,0,0,0,1
Juventus_vs_Inter Milan,10005,Yann Bisseck,Inter Milan,44,0,0,0,0,1
Juventus_vs_Inter Milan,10006,Manuel Akanji,Inter Milan,54,0,0,0,0,1
Juventus_vs_Inter Milan,10007,Stefan de Vrij,Inter Milan,0,0,0,0,0,0
Juventus_vs_Inter Milan,10008,Tomás Palacios,Inter Milan,90,0,0,1,0,1
Juventus_vs_Inter Milan,10009,Francesco Acerbi,Inter Milan,0,0,0,0,0,0
Juventus_vs_Inter Milan,10011,Carlos Augusto,Inter Milan,0,0,0,0,0,0
Juventus_vs_Inter Milan,10012,Denzel Dumfries,Inter Milan,57,0,0,0,0,1
Juventus_vs_Inter Milan,10013,Matteo Darmian,Inter Milan,18,0,0,0,0,1
Juventus_vs_Inter Milan,10014,Hakan Çalhanoğlu,Inter Milan,5,0,0,0,0,1
Juventus_vs_Inter Milan,10015,Nicolò Barella,Inter Milan,14,0,0,0,0,1
Juventus_vs_Inter Milan,10016,Davide Frattesi,Inter Milan,32,0,0,0,0,1
Juventus_vs_Inter Milan,10017,Petar Sučić,Inter Milan,90,0,0,0,0,2
Juventus_vs_Inter Milan,10018,Andy Diouf,Inter Milan,71,0,0,0,0,1
Juventus_vs_Inter Milan,10019,Piotr Zieliński,Inter Milan,73,0,0,0,1,-2
Juventus_vs_Inter Milan,10020,Henrikh Mkhitaryan,Inter Milan,20,0,0,0,0,1
Juventus_vs_Inter Milan,10022,Lautaro Martínez,Inter Milan,90,0,0,0,0,2
Juventus_vs_Inter Milan,10023,Marcus Thuram,Inter Milan,88,0,0,0,0,1
Juventus_vs_Inter Milan,10024,Pio Esposito,Inter Milan,0,0,0,0,0,0
Juventus_vs_Inter Milan,10025,Ange-Yoan Bonny,Inter Milan,90,0,0,0,0,2
RB Leipzig_vs_AS Monaco,17017,Xaver Schlager,RB Leipzig,48,0,1,0,0,3
RB Leipzig_vs_AS Monaco,17028,Conrad Harder,RB Leipzig,36,1,0,0,0,5
RB Leipzig_vs_AS Monaco,17026,Tidiam Gomis,RB Leipzig,90,0,1,0,0,4
RB Leipzig_vs_AS Monaco,17009,Max Finkgräfe,RB Leipzig,0,1,0,0,0,4
RB Leipzig_vs_AS Monaco,17001,Maarten Vandevoordt,RB Leipzig,84,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17002,Péter Gulácsi,RB Leipzig,90,0,0,1,0,1
RB Leipzig_vs_AS Monaco,17003,Leopold Zingerle,RB Leipzig,47,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17004,Castello Lukeba,RB Leipzig,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,17005,El Chadaille Bitshiabu,RB Leipzig,29,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17006,Willi Orbán,RB Leipzig,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,17007,Lukas Klostermann,RB Leipzig,68,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17008,David Raum,RB Leipzig,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,17010,Ridle Baku,RB Leipzig,72,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17011,Benjamin Henrichs,RB Leipzig,62,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17012,Kosta Nedeljkovic,RB Leipzig,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,17013,Ezechiel Banzuzi,RB Leipzig,87,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17014,Nicolas Seiwald,RB Leipzig,10,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17015,Amadou Haidara,RB Leipzig,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,17016,Assan Ouédraogo,RB Leipzig,88,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17018,Kevin Kampl,RB Leipzig,90,0,0,0,0,2
RB Leipzig_vs_AS Monaco,17019,Joyeux Masanka Bungi,RB Leipzig,8,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17020,Andrija Maksimovic,RB Leipzig,15,0,0,1,0,0
RB Leipzig_vs_AS Monaco,17021,Christoph Baumgartner,RB Leipzig,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,17022,Viggo Gebel,RB Leipzig,88,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17023,Antonio Nusa,RB Leipzig,38,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17024,Yan Diomande,RB Leipzig,17,0,0,0,0,1
RB Leipzig_vs_AS Monaco,17025,Timo Werner,RB Leipzig,54,0,0,1,0,0
RB Leipzig_vs_AS Monaco,17027,Johan Bakayoko,RB Leipzig,54,0,0,0,1,-2
RB Leipzig_vs_AS Monaco,17029,Rômulo,RB Leipzig,89,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19001,Philipp Köhn,AS Monaco,90,0,0,0,0,2
RB Leipzig_vs_AS Monaco,19002,Lukas Hradecky,AS Monaco,33,0,0,0,1,-2
RB Leipzig_vs_AS Monaco,19003,Jules Stawiecki,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19004,Yann Lienard,AS Monaco,36,0,0,1,0,0
RB Leipzig_vs_AS Monaco,19005,Thilo Kehrer,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19006,Christian Mawissa,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19007,Mohammed Salisu,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19008,Eric Dier,AS Monaco,85,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19009,Caio Henrique,AS Monaco,3,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19010,Kassoum Ouattara,AS Monaco,90,0,0,0,0,2
RB Leipzig_vs_AS Monaco,19011,Vanderson,AS Monaco,16,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19012,Jordan Teze,AS Monaco,64,0,0,1,0,0
RB Leipzig_vs_AS Monaco,19013,Denis Zakaria,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19014,Aladji Bamba,AS Monaco,46,0,0,1,0,0
RB Leipzig_vs_AS Monaco,19015,Lamine Camara,AS Monaco,88,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19016,Paul Pogba,AS Monaco,87,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19017,Mamadou Coulibaly,AS Monaco,90,0,0,0,0,2
RB Leipzig_vs_AS Monaco,19018,Aleksandr Golovin,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19019,Stanis Idumbo,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19020,Takumi Minamino,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19021,Ansu Fati,AS Monaco,63,0,0,1,0,0
RB Leipzig_vs_AS Monaco,19022,Lucas Michal,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19023,Maghnes Akliouche,AS Monaco,60,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19024,Krépin Diatta,AS Monaco,46,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19025,Mika Biereth,AS Monaco,90,0,0,0,0,2
RB Leipzig_vs_AS Monaco,19026,Folarin Balogun,AS Monaco,0,0,0,0,0,0
RB Leipzig_vs_AS Monaco,19027,George Ilenikhena,AS Monaco,13,0,0,0,0,1
RB Leipzig_vs_AS Monaco,19028,Paris Brunner,AS Monaco,61,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18013,João Neves,Paris Saint-Germain,0,0,1,0,0,2
Paris Saint-Germain_vs_AC Milan,18024,Gonçalo Ramos,Paris Saint-Germain,54,1,0,0,0,5
Paris Saint-Germain_vs_AC Milan,18015,Fabián Ruiz,Paris Saint-Germain,37,0,1,1,0,2
Paris Saint-Germain_vs_AC Milan,18006,Marquinhos,Paris Saint-Germain,73,1,0,0,0,5
Paris Saint-Germain_vs_AC Milan,11017,Luka Modrić,AC Milan,90,0,1,1,0,3
Paris Saint-Germain_vs_AC Milan,11004,Koni De Winter,AC Milan,9,1,0,0,0,5
Paris Saint-Germain_vs_AC Milan,11013,Youssouf Fofana,AC Milan,49,0,1,0,0,3
Paris Saint-Germain_vs_AC Milan,11019,Rafael Leão,AC Milan,2,1,0,0,0,5
Paris Saint-Germain_vs_AC Milan,18001,Lucas Chevalier,Paris Saint-Germain,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,18002,Matvey Safonov,Paris Saint-Germain,90,0,0,0,0,2
Paris Saint-Germain_vs_AC Milan,18003,Renato Marin,Paris Saint-Germain,90,0,0,0,0,2
Paris Saint-Germain_vs_AC Milan,18004,Willian Pacho,Paris Saint-Germain,38,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18005,Ilya Zabarnyi,Paris Saint-Germain,13,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18007,Lucas Beraldo,Paris Saint-Germain,62,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18008,Noham Kamara,Paris Saint-Germain,25,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18009,Nuno Mendes,Paris Saint-Germain,83,0,0,1,0,0
Paris Saint-Germain_vs_AC Milan,18010,Lucas Hernández,Paris Saint-Germain,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,18011,Achraf Hakimi,Paris Saint-Germain,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,18012,Vitinha,Paris Saint-Germain,1,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18014,Warren Zaïre-Emery,Paris Saint-Germain,68,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18016,Senny Mayulu,Paris Saint-Germain,73,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18017,Kang-in Lee,Paris Saint-Germain,69,0,0,1,0,0
Paris Saint-Germain_vs_AC Milan,18018,Khvicha Kvaratskhelia,Paris Saint-Germain,11,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18019,Bradley Barcola,Paris Saint-Germain,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,18020,Quentin Ndjantou,Paris Saint-Germain,24,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,18021,Désiré Doué,Paris Saint-Germain,90,0,0,0,0,2
Paris Saint-Germain_vs_AC Milan,18022,Ibrahim Mbaye,Paris Saint-Germain,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,18023,Ousmane Dembélé,Paris Saint-Germain,11,0,0,1,0,0
Paris Saint-Germain_vs_AC Milan,11001,Mike Maignan,AC Milan,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,11002,Pietro Terracciano,AC Milan,90,0,0,0,0,2
Paris Saint-Germain_vs_AC Milan,11003,Lorenzo Torriani,AC Milan,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,11005,Fikayo Tomori,AC Milan,90,0,0,0,1,-1
Paris Saint-Germain_vs_AC Milan,11006,Strahinja Pavlović,AC Milan,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,11007,Matteo Gabbia,AC Milan,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,11008,David Odogu,AC Milan,59,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,11009,Pervis Estupiñán,AC Milan,37,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,11010,Davide Bartesaghi,AC Milan,62,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,11011,Zachary Athekame,AC Milan,25,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,11012,Ardon Jashari,AC Milan,90,0,0,0,0,2
Paris Saint-Germain_vs_AC Milan,11014,Samuele Ricci,AC Milan,47,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,11015,Adrien Rabiot,AC Milan,90,0,0,0,0,2
Paris Saint-Germain_vs_AC Milan,11016,Ruben Loftus-Cheek,AC Milan,89,0,0,1,0,0
Paris Saint-Germain_vs_AC Milan,11018,Alexis Saelemaekers,AC Milan,83,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,11020,Christian Pulisic,AC Milan,42,0,0,0,0,1
Paris Saint-Germain_vs_AC Milan,11021,Christopher Nkunku,AC Milan,0,0,0,0,0,0
Paris Saint-Germain_vs_AC Milan,11022,Santiago Gimenez,AC Milan,30,0,0,0,0,1
Atletico Madrid_vs_Tottenham Hotspur,8022,Antoine Griezmann,Atletico Madrid,0,1,0,0,0,4
Atletico Madrid_vs_Tottenham Hotspur,5029,Dane Scarlett,Tottenham Hotspur,0,1,0,0,0,4
Atletico Madrid_vs_Tottenham Hotspur,5025,Dominic Solanke,Tottenham Hotspur,0,0,1,0,0,2
Atletico Madrid_vs_Tottenham Hotspur,5009,Kota Takai,Tottenham Hotspur,0,1,0,0,0,4
